Name, School Category, School Management, Email, 
"GHS ADARMAN, MEHATPUR , JALANDHAR, PUNJAB",Secondary/Sr. Sec.(6-10),N/A,,Co-educational,operational,6 to 10,PUNJAB, JALANDHAR,MEHATPUR
"GHS ASHAHUR, PHILLAUR , JALANDHAR, PUNJAB",Secondary/Sr. Sec.(6-10),N/A,,Co-educational,operational,6 to 10,PUNJAB, JALANDHAR,PHILLAUR
"GHS ASLAM WALA, Arniwala Shiekh Subhan , FAZILKA, PUNJAB",Secondary/Sr. Sec.(6-10),N/A,,Co-educational,operational,6 to 10,PUNJAB, FAZILKA,Arniwala Shiekh Subhan
"GHS BANI LODHI, SUJANPUR , PATHANKOT, PUNJAB",Secondary/Sr. Sec.(6-10),N/A,,Co-educational,operational,6 to 10,PUNJAB, PATHANKOT,SUJANPUR
"GHS BARDWAL, DHURI , SANGRUR, PUNJAB",Secondary/Sr. Sec.(6-10),N/A,,Co-educational,operational,6 to 10,PUNJAB, SANGRUR,DHURI
"GHS BASSI GHULAM HUSSAIN, HOSHIARPUR-I , HOSHIARPUR, PUNJAB",Secondary/Sr. Sec.(6-10),N/A,,Co-educational,operational,6 to 10,PUNJAB, HOSHIARPUR,HOSHIARPUR-I
"GHS BEGOWAL , DORAHA , LUDHIANA, PUNJAB",Secondary/Sr. Sec.(6-10),N/A,,Co-educational,operational,6 to 10,PUNJAB, LUDHIANA,DORAHA
"GHS BEHNIWAL, JHUNIR , MANSA, PUNJAB",Secondary/Sr. Sec.(6-10),N/A,,Co-educational,operational,6 to 10,PUNJAB, MANSA,JHUNIR
"GHS BHAI BAKHTAUR RMSA, MAUR , BATHINDA, PUNJAB",Secondary/Sr. Sec.(6-10),N/A,,Co-educational,operational,6 to 10,PUNJAB, BATHINDA,MAUR
"GHS BHUNDAR, RAMPURA , BATHINDA, PUNJAB",Secondary/Sr. Sec.(6-10),N/A,,Co-educational,operational,6 to 10,PUNJAB, BATHINDA,RAMPURA
"GHS BIRAMPUR, GARHSHANKAR , HOSHIARPUR, PUNJAB",Secondary/Sr. Sec.(6-10),N/A,,Co-educational,operational,6 to 10,PUNJAB, HOSHIARPUR,GARHSHANKAR
"GHS BRANCH ABOHAR, Abohar-Municipal Corporations , FAZILKA, PUNJAB",Secondary/Sr. Sec.(6-10),N/A,,Co-educational,operational,6 to 10,PUNJAB, FAZILKA,Abohar-Municipal Corporations
"GHS CHACHO KI, PHAGWARA , KAPURTHALA, PUNJAB",Secondary/Sr. Sec.(6-10),N/A,,Girls,operational,6 to 10,PUNJAB, KAPURTHALA,PHAGWARA
"GHS CHARIK B, MOGA-I , MOGA, PUNJAB",Secondary/Sr. Sec.(6-10),N/A,,Boys,operational,6 to 10,PUNJAB, MOGA,MOGA-I
"GHS CHAURA UPGRADE RMSA, SANOUR , PATIALA, PUNJAB",Secondary/Sr. Sec.(6-10),N/A,,Co-educational,operational,6 to 10,PUNJAB, PATIALA,SANOUR
"GHS CHHANGARAI UTTAR, GURU HAR SAHAI , FEROZEPUR, PUNJAB",Secondary/Sr. Sec.(6-10),N/A,,Co-educational,operational,6 to 10,PUNJAB, FEROZEPUR,GURU HAR SAHAI
"GHS DESU MAJRA, Kharar-Municipality , S.A.S Nagar, PUNJAB",Secondary/Sr. Sec.(6-10),N/A,,Co-educational,operational,6 to 10,PUNJAB, S.A.S Nagar,Kharar-Municipality
"GHS DHAKANSU KALAN, Shambu Kalan , PATIALA, PUNJAB",Secondary/Sr. Sec.(6-10),N/A,,Co-educational,operational,6 to 10,PUNJAB, PATIALA,Shambu Kalan
"GHS DHALLE KE, MOGA-II , MOGA, PUNJAB",Secondary/Sr. Sec.(6-10),N/A,,Co-educational,operational,6 to 10,PUNJAB, MOGA,MOGA-II
"GHS DOAD, Jaitu , FARIDKOT, PUNJAB",Secondary/Sr. Sec.(6-10),N/A,,Co-educational,operational,6 to 10,PUNJAB, FARIDKOT,Jaitu
"GHS ENNA BAJWA, SHERPUR , SANGRUR, PUNJAB",Secondary/Sr. Sec.(6-10),N/A,,Co-educational,operational,6 to 10,PUNJAB, SANGRUR,SHERPUR
"GHS GHUDUWALA , MAKHU , FEROZEPUR, PUNJAB",Secondary/Sr. Sec.(6-10),N/A,,Co-educational,operational,6 to 10,PUNJAB, FEROZEPUR,MAKHU
"GHS G KOTHA GURU, KOTHA GURU-Town Panchayat , BATHINDA, PUNJAB",Secondary/Sr. Sec.(6-10),N/A,,Girls,operational,6 to 10,PUNJAB, BATHINDA,KOTHA GURU-Town Panchayat
"GHS GUNA CHAUR, AUR , Shahid Bhagat Singh Nagar, PUNJAB",Secondary/Sr. Sec.(6-10),N/A,,Co-educational,operational,6 to 10,PUNJAB, Shahid Bhagat Singh Nagar,AUR
"GHS HADIABAD PHAGWARA, Phagwara-Municipal Corporations , KAPURTHALA, PUNJAB",Secondary/Sr. Sec.(6-10),N/A,,Co-educational,operational,6 to 10,PUNJAB, KAPURTHALA,Phagwara-Municipal Corporations
"GHS HARBANSPURA, SIRHIND , FATEHGARH SAHIB, PUNJAB",Secondary/Sr. Sec.(6-10),N/A,,Co-educational,operational,6 to 10,PUNJAB, FATEHGARH SAHIB,SIRHIND
"GHS HIMTANA, Amargarh , MALERKOTLA, PUNJAB",Secondary/Sr. Sec.(6-10),N/A,,Co-educational,operational,6 to 10,PUNJAB, MALERKOTLA,Amargarh
"GHS JAGDEV KHURD, AJNALA , AMRITSAR, PUNJAB",Secondary/Sr. Sec.(6-10),N/A,,Co-educational,operational,6 to 10,PUNJAB, AMRITSAR,AJNALA
"GHS JEOND, RAMPURA , BATHINDA, PUNJAB",Secondary/Sr. Sec.(6-10),N/A,,Co-educational,operational,6 to 10,PUNJAB, BATHINDA,RAMPURA
"GHS JHOK TEHAL SINGH, MAMDOT , FEROZEPUR, PUNJAB",Secondary/Sr. Sec.(6-10),N/A,,Co-educational,operational,6 to 10,PUNJAB, FEROZEPUR,MAMDOT
"GHS JUMLA MALKAN RMSA, Barnala-Municipality , BARNALA, PUNJAB",Secondary/Sr. Sec.(6-10),N/A,,Co-educational,operational,6 to 10,PUNJAB, BARNALA,Barnala-Municipality
"GHS KAILE WANDER (RMSA), TALWANDI SABO , BATHINDA, PUNJAB",Secondary/Sr. Sec.(6-10),N/A,,Co-educational,operational,6 to 10,PUNJAB, BATHINDA,TALWANDI SABO
"GHS KHAIR DIN KE, GANDIWIND-9 , Tarn Taran, PUNJAB",Secondary/Sr. Sec.(6-10),N/A,,Co-educational,operational,6 to 10,PUNJAB, Tarn Taran,GANDIWIND-9
"GHS KHANIAN, AMLOH , FATEHGARH SAHIB, PUNJAB",Secondary/Sr. Sec.(6-10),N/A,,Co-educational,operational,6 to 10,PUNJAB, FATEHGARH SAHIB,AMLOH
"GHS KHETLA, DIRBA , SANGRUR, PUNJAB",Secondary/Sr. Sec.(6-10),N/A,,Co-educational,operational,6 to 10,PUNJAB, SANGRUR,DIRBA
"GHS MATOUR (S.S.P.S.), Anandpur Sahib-Municipality , RUPNAGAR, PUNJAB",Secondary/Sr. Sec.(6-10),N/A,,Co-educational,operational,6 to 10,PUNJAB, RUPNAGAR,Anandpur Sahib-Municipality
"GHS MIANI, TANDA , HOSHIARPUR, PUNJAB",Secondary/Sr. Sec.(6-10),N/A,,Co-educational,operational,6 to 10,PUNJAB, HOSHIARPUR,TANDA
"GHS MOHALLA AMARPURA, Ahmedgarh-Municipality , MALERKOTLA, PUNJAB",Secondary/Sr. Sec.(6-10),N/A,,Co-educational,operational,6 to 10,PUNJAB, MALERKOTLA,Ahmedgarh-Municipality
"GHS MONI MANDIR, Dhariwal-Municipality , GURDASPUR, PUNJAB",Secondary/Sr. Sec.(6-10),N/A,,Co-educational,operational,6 to 10,PUNJAB, GURDASPUR,Dhariwal-Municipality
"GHS MULLANPUR MANDI, Mullanpur Dakha-Municipality , LUDHIANA, PUNJAB",Secondary/Sr. Sec.(6-10),N/A,,Co-educational,operational,6 to 10,PUNJAB, LUDHIANA,Mullanpur Dakha-Municipality
"GHS NATHANA Girls, NATHANA-Town Panchayat , BATHINDA, PUNJAB",Secondary/Sr. Sec.(6-10),N/A,,Girls,operational,6 to 10,PUNJAB, BATHINDA,NATHANA-Town Panchayat
"GHS NAWAN GAON, ANDANA , SANGRUR, PUNJAB",Secondary/Sr. Sec.(6-10),N/A,,Co-educational,operational,6 to 10,PUNJAB, SANGRUR,ANDANA
"GHS NAYAGAON, Nayan Gaon-Municipality , S.A.S Nagar, PUNJAB",Secondary/Sr. Sec.(6-10),N/A,,Co-educational,operational,6 to 10,PUNJAB, S.A.S Nagar,Nayan Gaon-Municipality
"GHS PHASE V U.G., S.A.S.Nagar - Mohali-Municipal Corporations , S.A.S Nagar, PUNJAB",Secondary/Sr. Sec.(6-10),N/A,,Co-educational,operational,6 to 10,PUNJAB, S.A.S Nagar,S.A.S.Nagar - Mohali-Municipal Corporations
"GHS RAJOKE, VALTOHA-15 , Tarn Taran, PUNJAB",Secondary/Sr. Sec.(6-10),N/A,,Co-educational,operational,6 to 10,PUNJAB, Tarn Taran,VALTOHA-15
"GHS RAMGARH JAVANDHE, SUNAM , SANGRUR, PUNJAB",Secondary/Sr. Sec.(6-10),N/A,,Co-educational,operational,6 to 10,PUNJAB, SANGRUR,SUNAM
"GHS ROHJARI, BHOGPUR , JALANDHAR, PUNJAB",Secondary/Sr. Sec.(6-10),N/A,,Co-educational,operational,6 to 10,PUNJAB, JALANDHAR,BHOGPUR
"GHS RUPEWAL, LOHIAN , JALANDHAR, PUNJAB",Secondary/Sr. Sec.(6-10),N/A,,Co-educational,operational,6 to 10,PUNJAB, JALANDHAR,LOHIAN
"GHS SAMAON, BHIKHI , MANSA, PUNJAB",Secondary/Sr. Sec.(6-10),N/A,,Co-educational,operational,6 to 10,PUNJAB, MANSA,BHIKHI
"GHS SANETA, MOHALI , S.A.S Nagar, PUNJAB",Secondary/Sr. Sec.(6-10),N/A,,Co-educational,operational,6 to 10,PUNJAB, S.A.S Nagar,MOHALI
"GHS SHAHKOT G, Shahkot-Town Panchayat , JALANDHAR, PUNJAB",Secondary/Sr. Sec.(6-10),N/A,,Girls,operational,6 to 10,PUNJAB, JALANDHAR,Shahkot-Town Panchayat
"GHS SHERPUR BET, MACHHIWARA , LUDHIANA, PUNJAB",Secondary/Sr. Sec.(6-10),N/A,,Co-educational,operational,6 to 10,PUNJAB, LUDHIANA,MACHHIWARA
"GHS SURGAPURI KKP, Kot Kapura-Municipality , FARIDKOT, PUNJAB",Secondary/Sr. Sec.(6-10),N/A,,Co-educational,operational,6 to 10,PUNJAB, FARIDKOT,Kot Kapura-Municipality
"GHS TALWAN (G), NURMAHAL , JALANDHAR, PUNJAB",Secondary/Sr. Sec.(6-10),N/A,,Girls,operational,6 to 10,PUNJAB, JALANDHAR,NURMAHAL
"GHS TARMALA, LAMBI , SRI MUKTSAR SAHIB, PUNJAB",Secondary/Sr. Sec.(6-10),N/A,,Co-educational,operational,6 to 10,PUNJAB, SRI MUKTSAR SAHIB,LAMBI
"GHS THATHIAN MAHANTAN, NAUSHEHRA PANNUAN-11 , Tarn Taran, PUNJAB",Secondary/Sr. Sec.(6-10),N/A,,Co-educational,operational,6 to 10,PUNJAB, Tarn Taran,NAUSHEHRA PANNUAN-11
"GOVT MODEL SENIOR SECONDARY SCHOOL CHAK MOCHAN WAL, JALALABAD , FAZILKA, PUNJAB",Higher Secondary(6-12),N/A,,Co-educational,operational,6 to 12,PUNJAB, FAZILKA,JALALABAD
"GOVT MODEL SENIOR SECONDARY SCHOOL DATEWAS, BUDHLADA , MANSA, PUNJAB",Higher Secondary(6-12),N/A,,Co-educational,operational,6 to 12,PUNJAB, MANSA,BUDHLADA
"GOVT. SEN. SEC. SMART SCHOOL SHEIKHPUR, BATALA , GURDASPUR, PUNJAB",Higher Secondary(6-12),N/A,,Co-educational,operational,6 to 12,PUNJAB, GURDASPUR,BATALA
"GSS BARETA, Bareta-Municipality , MANSA, PUNJAB",Higher Secondary(6-12),N/A,,Co-educational,operational,6 to 12,PUNJAB, MANSA,Bareta-Municipality
"GSS GIRLS BHIKHI, Bhikhi-Town Panchayat , MANSA, PUNJAB",Higher Secondary(6-12),N/A,,Girls,operational,6 to 12,PUNJAB, MANSA,Bhikhi-Town Panchayat
"GSS GIRLS BUDHLADA, BHUDHLADA-Municipality , MANSA, PUNJAB",Higher Secondary(6-12),N/A,,Girls,operational,6 to 12,PUNJAB, MANSA,BHUDHLADA-Municipality
"GSSGIRLS MAKHU, Makhu-Town Panchayat , FEROZEPUR, PUNJAB",Higher Secondary(6-12),N/A,,Girls,operational,6 to 12,PUNJAB, FEROZEPUR,Makhu-Town Panchayat
"GSS GIRLS SARDULGARH, Sardulgarh-Town Panchayat , MANSA, PUNJAB",Higher Secondary(6-12),N/A,,Girls,operational,6 to 12,PUNJAB, MANSA,Sardulgarh-Town Panchayat
"GSSS AJNALA GIRLS, Ajnala-Municipality , AMRITSAR, PUNJAB",Higher Secondary(6-12),N/A,,Girls,operational,6 to 12,PUNJAB, AMRITSAR,Ajnala-Municipality
"GSSS ALIWAL, FATEHGARH CHURIAN , GURDASPUR, PUNJAB",Higher Secondary(6-12),N/A,,Co-educational,operational,6 to 12,PUNJAB, GURDASPUR,FATEHGARH CHURIAN
"GSSS AMARGARH, Amargarh-Town Panchayat , MALERKOTLA, PUNJAB",Higher Secondary(6-12),N/A,,Co-educational,operational,6 to 12,PUNJAB, MALERKOTLA,Amargarh-Town Panchayat
"GSSS AMLOH GIRL, Amloh-Municipality , FATEHGARH SAHIB, PUNJAB",Higher Secondary(6-12),N/A,,Girls,operational,6 to 12,PUNJAB, FATEHGARH SAHIB,Amloh-Municipality
"GSS SANGHA, SARDULGARH , MANSA, PUNJAB",Higher Secondary(6-12),N/A,,Co-educational,operational,6 to 12,PUNJAB, MANSA,SARDULGARH
"GSSS AYALI KHURD, LUDHIANA-1 , LUDHIANA, PUNJAB",Higher Secondary(6-12),N/A,,Co-educational,operational,6 to 12,PUNJAB, LUDHIANA,LUDHIANA-1
"GSSS BADHANI, DHARKALAN , PATHANKOT, PUNJAB",Higher Secondary(6-12),N/A,,Co-educational,operational,6 to 12,PUNJAB, PATHANKOT,DHARKALAN
"GSSS BADHNI KALAN G, Badhni Kalan-Town Panchayat , MOGA, PUNJAB",Higher Secondary(6-12),N/A,,Girls,operational,6 to 12,PUNJAB, MOGA,Badhni Kalan-Town Panchayat
"GSSS BADRUKHAN, SANGRUR , SANGRUR, PUNJAB",Higher Secondary(6-12),N/A,,Co-educational,operational,6 to 12,PUNJAB, SANGRUR,SANGRUR
"GSSS BALEL KE HASAL RMSA, JALALABAD , FAZILKA, PUNJAB",Higher Secondary(6-12),N/A,,Co-educational,operational,6 to 12,PUNJAB, FAZILKA,JALALABAD
"GSSS BAL KALAN, VERKA , AMRITSAR, PUNJAB",Higher Secondary(6-12),N/A,,Co-educational,operational,6 to 12,PUNJAB, AMRITSAR,VERKA
"GSSS BALLUANA, ABOHAR , FAZILKA, PUNJAB",Higher Secondary(6-12),N/A,,Co-educational,operational,6 to 12,PUNJAB, FAZILKA,ABOHAR
"GSSS BAMIAL, BAMIAL , PATHANKOT, PUNJAB",Higher Secondary(6-12),N/A,,Co-educational,operational,6 to 12,PUNJAB, PATHANKOT,BAMIAL
"GSSS BASTI DANISHMANDA, Jalandhar-Municipal Corporations , JALANDHAR, PUNJAB",Higher Secondary(6-12),N/A,,Co-educational,operational,6 to 12,PUNJAB, JALANDHAR,Jalandhar-Municipal Corporations
"GSSS BAZIDPUR, GHALL KHURD , FEROZEPUR, PUNJAB",Higher Secondary(6-12),N/A,,Co-educational,operational,6 to 12,PUNJAB, FEROZEPUR,GHALL KHURD
"GSSS BAZID PUR KATTIAN WALI, KHUIAN SARWAR , FAZILKA, PUNJAB",Higher Secondary(6-12),N/A,,Co-educational,operational,6 to 12,PUNJAB, FAZILKA,KHUIAN SARWAR
"GSSS BEAS, RAYYA , AMRITSAR, PUNJAB",Higher Secondary(6-12),N/A,,Co-educational,operational,6 to 12,PUNJAB, AMRITSAR,RAYYA
"GSSS BEER TALAB BASTI IV V, BATHINDA , BATHINDA, PUNJAB",Higher Secondary(6-12),N/A,,Co-educational,operational,6 to 12,PUNJAB, BATHINDA,BATHINDA
"GSSS BEHAK GUJARAN, ZIRA , FEROZEPUR, PUNJAB",Higher Secondary(6-12),N/A,,Co-educational,operational,6 to 12,PUNJAB, FEROZEPUR,ZIRA
"GSSS BHADAUR GIRL, Bhadaur-Municipality , BARNALA, PUNJAB",Higher Secondary(6-12),N/A,,Girls,operational,6 to 12,PUNJAB, BARNALA,Bhadaur-Municipality
"GSSS BHAINI BARINGA, RAIKOT , LUDHIANA, PUNJAB",Higher Secondary(6-12),N/A,,Co-educational,operational,6 to 12,PUNJAB, LUDHIANA,RAIKOT
"GSSS BHANKHAR, BHUNER HERI , PATIALA, PUNJAB",Higher Secondary(6-12),N/A,,Co-educational,operational,6 to 12,PUNJAB, PATIALA,BHUNER HERI
"GSSS BHARATGARH, RUPNAGAR , RUPNAGAR, PUNJAB",Higher Secondary(6-12),N/A,,Co-educational,operational,6 to 12,PUNJAB, RUPNAGAR,RUPNAGAR
"GSSS Bhillowal Pacca, CHOGAWAN , AMRITSAR, PUNJAB",Higher Secondary(6-12),N/A,,Co-educational,operational,6 to 12,PUNJAB, AMRITSAR,CHOGAWAN
"GSSS BHOGIWAL, Ahmedgarh , MALERKOTLA, PUNJAB",Higher Secondary(6-12),N/A,,Co-educational,operational,6 to 12,PUNJAB, MALERKOTLA,Ahmedgarh
"GSSS BHOGPUR, Bhogpur-Municipality , JALANDHAR, PUNJAB",Higher Secondary(6-12),N/A,,Co-educational,operational,6 to 12,PUNJAB, JALANDHAR,Bhogpur-Municipality
"GSSS BHUCHO MANDI Boys, Bhucho Mandi-Municipality , BATHINDA, PUNJAB",Higher Secondary(6-12),N/A,,Co-educational,operational,6 to 12,PUNJAB, BATHINDA,Bhucho Mandi-Municipality
"GSSS BILASPUR, NIHAL SINGH WALA , MOGA, PUNJAB",Higher Secondary(6-12),N/A,,Co-educational,operational,6 to 12,PUNJAB, MOGA,NIHAL SINGH WALA
"GSSS B MANAKPUR, RAJPURA , PATIALA, PUNJAB",Higher Secondary(6-12),N/A,,Co-educational,operational,6 to 12,PUNJAB, PATIALA,RAJPURA
"GSSS B.M RAIKOT, Raikot-Municipality , LUDHIANA, PUNJAB",Higher Secondary(6-12),N/A,,Co-educational,operational,6 to 12,PUNJAB, LUDHIANA,Raikot-Municipality
"GSSS BOY GOBINDGARH, Gobindgarh-Municipality , FATEHGARH SAHIB, PUNJAB",Higher Secondary(6-12),N/A,,Boys,operational,6 to 12,PUNJAB, FATEHGARH SAHIB,Gobindgarh-Municipality
"GSSS BOYS FZR, Firozpur-Municipality , FEROZEPUR, PUNJAB",Higher Secondary(6-12),N/A,,Boys,operational,6 to 12,PUNJAB, FEROZEPUR,Firozpur-Municipality
"GSSS BOYS GURUHARSAHAI, Guru Har Sahai-Municipality , FEROZEPUR, PUNJAB",Higher Secondary(6-12),N/A,,Co-educational,operational,6 to 12,PUNJAB, FEROZEPUR,Guru Har Sahai-Municipality
"GSSS CAMPG BATALA, Batala-Municipal Corporations , GURDASPUR, PUNJAB",Higher Secondary(6-12),N/A,,Girls,operational,6 to 12,PUNJAB, GURDASPUR,Batala-Municipal Corporations
"GSSS CHABBA, ATTARI , AMRITSAR, PUNJAB",Higher Secondary(6-12),N/A,,Co-educational,operational,6 to 12,PUNJAB, AMRITSAR,ATTARI
"GSSS CHEEMA, Cheema-Town Panchayat , SANGRUR, PUNJAB",Higher Secondary(6-12),N/A,,Co-educational,operational,6 to 12,PUNJAB, SANGRUR,Cheema-Town Panchayat
"GSSS CHHAPA, MEHAL KALAN , BARNALA, PUNJAB",Higher Secondary(6-12),N/A,,Co-educational,operational,6 to 12,PUNJAB, BARNALA,MEHAL KALAN
"GSSS DAKOHA, SRI HARGOBINDPUR , GURDASPUR, PUNJAB",Higher Secondary(6-12),N/A,,Co-educational,operational,6 to 12,PUNJAB, GURDASPUR,SRI HARGOBINDPUR
"GSSS DEHLON, DEHLON , LUDHIANA, PUNJAB",Higher Secondary(6-12),N/A,,Co-educational,operational,6 to 12,PUNJAB, LUDHIANA,DEHLON
"GSSS DERA BABA NANAK GIRLS, Dera Baba Nanak-Municipality , GURDASPUR, PUNJAB",Higher Secondary(6-12),N/A,,Girls,operational,6 to 12,PUNJAB, GURDASPUR,Dera Baba Nanak-Municipality
"GSSS DEVIGARH, Adda Devigarh-Town Panchayat , PATIALA, PUNJAB",Higher Secondary(6-12),N/A,,Co-educational,operational,6 to 12,PUNJAB, PATIALA,Adda Devigarh-Town Panchayat
"GSSS DHANETHA, SAMANA , PATIALA, PUNJAB",Higher Secondary(6-12),N/A,,Co-educational,operational,6 to 12,PUNJAB, PATIALA,SAMANA
"GSSS DHANGERA, NABHA , PATIALA, PUNJAB",Higher Secondary(6-12),N/A,,Co-educational,operational,6 to 12,PUNJAB, PATIALA,NABHA
"GSSS DHARAMKOT G, Dharamkot-Municipality , MOGA, PUNJAB",Higher Secondary(6-12),N/A,,Girls,operational,6 to 12,PUNJAB, MOGA,Dharamkot-Municipality
"GSSS DHIANPUR, DERA BABA NANAK , GURDASPUR, PUNJAB",Higher Secondary(6-12),N/A,,Co-educational,operational,6 to 12,PUNJAB, GURDASPUR,DERA BABA NANAK
"GSSS DORANGLA, DORANGLA , GURDASPUR, PUNJAB",Higher Secondary(6-12),N/A,,Co-educational,operational,6 to 12,PUNJAB, GURDASPUR,DORANGLA
"GSSS FATEHGARH CHURIAN BOYS, Fatehgarh Churian-Municipality , GURDASPUR, PUNJAB",Higher Secondary(6-12),N/A,,Boys,operational,6 to 12,PUNJAB, GURDASPUR,Fatehgarh Churian-Municipality
"GSSS G BAGHA PURANA, Bhagha Purana-Municipality , MOGA, PUNJAB",Higher Secondary(6-12),N/A,,Girls,operational,6 to 12,PUNJAB, MOGA,Bhagha Purana-Municipality
"GSSSG FDK, Faridkot-Municipality , FARIDKOT, PUNJAB",Higher Secondary(6-12),N/A,,Girls,operational,6 to 12,PUNJAB, FARIDKOT,Faridkot-Municipality
"GSSS GIDDERBAHA (G), Giddarbaha-Municipality , SRI MUKTSAR SAHIB, PUNJAB",Higher Secondary(6-12),N/A,,Girls,operational,6 to 12,PUNJAB, SRI MUKTSAR SAHIB,Giddarbaha-Municipality
"GSSS GIRLS SCHOOL FAZILKA, Fazilka-Municipality , FAZILKA, PUNJAB",Higher Secondary(6-12),N/A,,Girls,operational,6 to 12,PUNJAB, FAZILKA,Fazilka-Municipality
"GSSS GIRLS TALWANDI BHAI, Talwandi Bhai-Municipality , FEROZEPUR, PUNJAB",Higher Secondary(6-12),N/A,,Girls,operational,6 to 12,PUNJAB, FEROZEPUR,Talwandi Bhai-Municipality
"GSSS G JAITU, Jaitu-Municipality , FARIDKOT, PUNJAB",Higher Secondary(6-12),N/A,,Girls,operational,6 to 12,PUNJAB, FARIDKOT,Jaitu-Municipality
"GSSS GOBINDPURA, NATHANA , BATHINDA, PUNJAB",Higher Secondary(6-12),N/A,,Co-educational,operational,6 to 12,PUNJAB, BATHINDA,NATHANA
"GSSS GODHE WALA W, Moga-Municipal Corporations , MOGA, PUNJAB",Higher Secondary(6-12),N/A,,Co-educational,operational,6 to 12,PUNJAB, MOGA,Moga-Municipal Corporations
"GSSS GOLEWALA, FARIDKOT , FARIDKOT, PUNJAB",Higher Secondary(6-12),N/A,,Co-educational,operational,6 to 12,PUNJAB, FARIDKOT,FARIDKOT
"GSSS GONIANA Girls, Goniana-Municipality , BATHINDA, PUNJAB",Higher Secondary(6-12),N/A,,Girls,operational,6 to 12,PUNJAB, BATHINDA,Goniana-Municipality
"GSSS G SAMANA, Samana-Municipality , PATIALA, PUNJAB",Higher Secondary(6-12),N/A,,Girls,operational,6 to 12,PUNJAB, PATIALA,Samana-Municipality
"GSSS GURDASPUR GIRLS, Gurdaspur-Municipality , GURDASPUR, PUNJAB",Higher Secondary(6-12),N/A,,Girls,operational,6 to 12,PUNJAB, GURDASPUR,Gurdaspur-Municipality
"GSSS HAIBOWAL KHURD, Ludhiana-Municipal Corporations , LUDHIANA, PUNJAB",Higher Secondary(6-12),N/A,,Co-educational,operational,6 to 12,PUNJAB, LUDHIANA,Ludhiana-Municipal Corporations
"GSSS HAJIPUR, HAJIPUR , HOSHIARPUR, PUNJAB",Higher Secondary(6-12),N/A,,Co-educational,operational,6 to 12,PUNJAB, HOSHIARPUR,HAJIPUR
"GSSS HARIKE, PATTI-14 , Tarn Taran, PUNJAB",Higher Secondary(6-12),N/A,,Co-educational,operational,6 to 12,PUNJAB, Tarn Taran,PATTI-14
"GSSS JAMSHER B, JALANDHAR-EAST , JALANDHAR, PUNJAB",Higher Secondary(6-12),N/A,,Co-educational,operational,6 to 12,PUNJAB, JALANDHAR,JALANDHAR-EAST
"GSSS JANDIALA GIRLS, RURKA KALAN , JALANDHAR, PUNJAB",Higher Secondary(6-12),N/A,,Girls,operational,6 to 12,PUNJAB, JALANDHAR,RURKA KALAN
"GSSS JANDIALA GURU BOYS, Jandiala Guru-Municipality , AMRITSAR, PUNJAB",Higher Secondary(6-12),N/A,,Boys,operational,6 to 12,PUNJAB, AMRITSAR,Jandiala Guru-Municipality
"GSSS JHABAL KALAN G, TARN TARAN-12 , Tarn Taran, PUNJAB",Higher Secondary(6-12),N/A,,Girls,operational,6 to 12,PUNJAB, Tarn Taran,TARN TARAN-12
"GSSS JHABKRA, DINANAGAR , GURDASPUR, PUNJAB",Higher Secondary(6-12),N/A,,Co-educational,operational,6 to 12,PUNJAB, GURDASPUR,DINANAGAR
"GSSS KAHANPUR KHUHI, NURPUR BEDI , RUPNAGAR, PUNJAB",Higher Secondary(6-12),N/A,,Co-educational,operational,6 to 12,PUNJAB, RUPNAGAR,NURPUR BEDI
"GSSS KALA NANGAL, GURDASPUR , GURDASPUR, PUNJAB",Higher Secondary(6-12),N/A,,Co-educational,operational,6 to 12,PUNJAB, GURDASPUR,GURDASPUR
"GSSS KALANAUR, KALANAUR , GURDASPUR, PUNJAB",Higher Secondary(6-12),N/A,,Co-educational,operational,6 to 12,PUNJAB, GURDASPUR,KALANAUR
"GSSS KALYAN, PATIALA , PATIALA, PUNJAB",Higher Secondary(6-12),N/A,,Co-educational,operational,6 to 12,PUNJAB, PATIALA,PATIALA
"GSSS KAMAHI DEVI, TALWARA , HOSHIARPUR, PUNJAB",Higher Secondary(6-12),N/A,,Co-educational,operational,6 to 12,PUNJAB, HOSHIARPUR,TALWARA
"GSSS KAPURTHALA GIRLS, Kapurthala-Municipal Corporations , KAPURTHALA, PUNJAB",Higher Secondary(6-12),N/A,,Girls,operational,6 to 12,PUNJAB, KAPURTHALA,Kapurthala-Municipal Corporations
"GSSS KARAMGARH/SHUTRANA, PATRAN , PATIALA, PUNJAB",Higher Secondary(6-12),N/A,,Co-educational,operational,6 to 12,PUNJAB, PATIALA,PATRAN
"GSSS KARIAN PEHLWAN, FIROZPUR , FEROZEPUR, PUNJAB",Higher Secondary(6-12),N/A,,Co-educational,operational,6 to 12,PUNJAB, FEROZEPUR,FIROZPUR
"GSSS KASABAAD, LUDHIANA-2 , LUDHIANA, PUNJAB",Higher Secondary(6-12),N/A,,Co-educational,operational,6 to 12,PUNJAB, LUDHIANA,LUDHIANA-2
"GSSS KATHERA, Nangal-Municipality , RUPNAGAR, PUNJAB",Higher Secondary(6-12),N/A,,Co-educational,operational,6 to 12,PUNJAB, RUPNAGAR,Nangal-Municipality
